trans_id,date,card,account,account_valid_to,client,last_name,first_name,patronymic,date_of_birth,passport,passport_valid_to,phone,oper_type,amount,oper_result,terminal,terminal_type,city,address
459271888,01/05/2020 21:41:29,47657269915038906771,40817810000009006890,8/1/2027,5-36031,Гуляков,Михаил,Александрович,6/9/1934,9600352239,5/24/2031,+79529669124,Пополнение,62209.5,Успешно,POS60871,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
459271889,01/05/2020 21:44:20,41601818242658340115,40817810000003678066,9/18/2026,6-60366,Гладишкин,Роман,Сергеевич,11/9/1952,2327881587,4/27/2031,+79214630163,Пополнение,60056.33,Успешно,ATM93692,ATM,Кировград,"Кировград, ул. Кулибина, д. 38"
459271890,01/05/2020 21:46:52,58155442986478026637,40817810000007981358,5/6/2038,4-62986,Пудков,Петр,Михаилович,8/28/1979,8585112233,7/1/2025,+79256005183,Снятие,31922.34,Отказ,POS45568,POS,Питкяранта,"Питкяранта, ул. Кубанская, д. 31"
459271891,01/05/2020 21:47:57,58406857666310222001,40817810000007384213,1/7/2034,1-58689,Пудков,Евгений,Александрович,10/14/1968,8980655264,12/19/2032,+79478301780,Оплата,95587.23,Успешно,ATM50766,ATM,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
459271892,01/05/2020 21:49:56,46403033934201654656,40817810000001556741,5/19/2020,4-87130,Ачентов,Владимир,Петрович,2/26/1932,3526501586,11/2/2032,+79575633581,Снятие,15300.64,Отказ,POS71096,POS,Михайловка,"Михайловка, ул. Кременчугская, д. 49"
459271893,01/05/2020 21:52:13,56170608827359423504,40817810000004999923,3/26/2024,1-67071,Омелюшкин,Никита,Евгеньевич,2/22/1984,5074120512,7/25/2036,+79599551193,Снятие,87527.43,Отказ,ATM62930,ATM,Почеп,"Почеп, ул. Энтузиастов, д. 20"
459271894,01/05/2020 21:54:10,55736982798221875957,40817810000006842131,7/23/2026,4-72043,Гуляков,Евгений,Константинович,8/15/1989,3354134791,6/24/2021,+79953939977,Пополнение,46659.13,Успешно,ATM94006,ATM,Дигора,"Дигора, ул. Возрождения, д. 35"
459271895,01/05/2020 21:55:15,52654871473596721086,40817810000003569695,1/27/2031,6-66509,Тепленко,Михаил,Кириллович,11/12/1965,4726387191,10/25/2029,+79817765776,Оплата,10937.5,Успешно,ATM45335,ATM,Донецк,"Донецк, ул. Возрождения, д. 23"
459271896,01/05/2020 21:55:59,54781599282134922711,40817810000007414748,5/27/2035,6-71621,Наранов,Антон,Андреевич,2/16/1978,3367869739,12/5/2028,+79985124886,Снятие,81928.71,Успешно,ATM98530,ATM,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
459271897,01/05/2020 21:57:43,41798488119829700196,40817810000004103486,11/1/2040,6-78748,Сноркин,Андрей,Антонович,11/20/1984,3602724796,10/16/2035,+79890926038,Пополнение,93407.46,Успешно,ATM88065,ATM,Обоянь,"Обоянь, ул. Тологай, д. 10"
459271898,01/05/2020 22:00:28,53168238121969156937,40817810000006609107,8/22/2036,6-87492,Комартин,Валерий,Дмитриевич,12/26/1979,8084740583,4/13/2033,+79533765239,Пополнение,70996.85,Отказ,ATM19940,ATM,Кола,"Кола, ул. Загородная, д. 17"
459271899,01/05/2020 22:01:10,41424218329229454023,40817810000005572686,5/27/2025,2-21448,Поджарый,Роман,Константинович,11/14/1930,5670092603,1/15/2033,+79410212254,Снятие,13285.42,Успешно,POS94907,POS,Сухой Лог,"Сухой Лог, ул. Боричев Ток, д. 67"
459271900,01/05/2020 22:04:03,54202986922833971475,40817810000002256086,1/13/2023,5-17262,Барецкий,Валерий,Валериевич,8/3/1939,6708391435,8/22/2021,+79596741150,Снятие,90866.81,Успешно,POS60036,POS,Цимлянск,"Цимлянск, ул. Таращанская, д. 67"
459271901,01/05/2020 22:06:16,49604237245642204922,40817810000006566225,1/17/2026,3-17853,Чашко,Олег,Константинович,12/24/1950,2804082984,3/24/2024,+79583148809,Снятие,48117.73,Успешно,POS16910,POS,Куса,"Куса, ул. Волгоградская, д. 17"
459271902,01/05/2020 22:08:57,59830871093447385137,40817810000008379601,4/25/2026,1-24862,Барецкий,Олег,Олегович,6/6/2000,5142842911,12/28/2037,+79810391232,Оплата,25800.21,Успешно,ATM84286,ATM,Нижний Тагил,"Нижний Тагил, ул. Выдубицкая, д. 69"
459271903,01/05/2020 22:11:39,59408988584007531330,40817810000003913274,2/4/2035,1-60023,Петропуло,Дмитрий,Никитович,12/15/1933,6805977889,2/21/2029,+79630105292,Оплата,3808.57,Успешно,ATM84286,ATM,Нижний Тагил,"Нижний Тагил, ул. Выдубицкая, д. 69"
459271904,01/05/2020 22:14:15,48596331991602757685,40817810000008153541,9/25/2021,5-66035,Сноркин,Павел,Олегович,12/20/1962,8550980625,11/20/2033,+79618054901,Оплата,50442.65,Отказ,POS66062,POS,Первомайск,"Первомайск, ул. Стадионная, д. 52"
459271905,01/05/2020 22:14:52,46503971581168522838,40817810000005272679,1/2/2027,1-24862,Барецкий,Олег,Олегович,6/6/2000,5142842911,12/28/2037,+79810391232,Пополнение,58599.36,Успешно,ATM89221,ATM,Кострома,"Кострома, ул. Мира, д. 51"
459271906,01/05/2020 22:17:32,48640880864110933597,40817810000004499354,8/25/2026,6-13938,Наранов,Константин,Иванович,12/14/1948,2023060665,5/25/2029,+79729384491,Пополнение,73425.93,Успешно,POS66062,POS,Первомайск,"Первомайск, ул. Стадионная, д. 52"
459271907,01/05/2020 22:19:50,52399411644465474539,40817810000003998036,4/14/2035,4-72043,Гуляков,Евгений,Константинович,8/15/1989,3354134791,6/24/2021,+79953939977,Снятие,66952.66,Успешно,ATM41209,ATM,Сольцы,"Сольцы, ул. Регенераторная, д. 21"
459271908,01/05/2020 22:20:28,49136226482477241912,40817810000002762275,7/23/2020,8-16242,Наранов,Александр,Петрович,12/13/1969,2921864972,7/19/2032,+79753959402,Оплата,55182.18,Успешно,ATM94002,ATM,Хадыженск,"Хадыженск, ул. Кленовая, д. 88"
459271909,01/05/2020 22:22:27,46715331851974869886,40817810000007813962,1/15/2031,1-65344,Городиловский,Петр,Романович,5/20/1964,4593720565,4/6/2040,+79237254574,Оплата,5820.28,Успешно,POS45875,POS,Воронеж,"Воронеж, ул. Раевского Николая, д. 22"
459271910,01/05/2020 22:24:11,56068967008400842346,40817810000003696897,9/4/2031,9-55372,Петропуло,Александр,Александрович,10/4/1992,6342328971,11/11/2025,+79699195774,Пополнение,82955.5,Отказ,ATM17215,ATM,Чита,"Чита, ул. Газовая, д. 92"
459271911,01/05/2020 22:24:45,44971105569193721434,40817810000009468777,8/21/2032,2-57004,Хандрамайло,Владимир,Владимирович,1/22/1959,8081589114,9/12/2027,+79656652391,Снятие,87768.29,Успешно,POS73362,POS,Верхний Уфалей,"Верхний Уфалей, ул. Друйская, д. 100"
459271912,01/05/2020 22:25:22,47561620011436811818,40817810000002153007,3/21/2025,6-16973,Барецкий,Павел,Александрович,1/11/1970,5243508487,11/18/2033,+79575705724,Оплата,39217.83,Успешно,POS85234,POS,Таганрог,"Таганрог, ул. Гришко Михаила, д. 75"
459271913,01/05/2020 22:26:50,57986589801978082993,40817810000001388997,12/28/2033,3-98093,Куратник,Николай,Кириллович,8/24/1972,2291764320,4/24/2024,+79372313004,Оплата,97235.44,Успешно,ATM93692,ATM,Кировград,"Кировград, ул. Кулибина, д. 38"
459271914,01/05/2020 22:27:36,52754174787986183399,40817810000002641042,5/9/2033,1-58689,Пудков,Евгений,Александрович,10/14/1968,8980655264,12/19/2032,+79478301780,Снятие,94124.79,Успешно,ATM21750,ATM,Шиханы,"Шиханы, ул. Кулибина, д. 31"
459271915,01/05/2020 22:28:47,44218463771196247164,40817810000004097266,7/27/2020,2-71408,Крок,Константин,Кириллович,7/14/1972,9219300114,1/15/2031,+79726351155,Пополнение,93233.11,Отказ,POS48933,POS,Красноармейск,"Красноармейск, ул. Нечуя-Левицкого, д. 9"
459271916,01/05/2020 22:30:54,52158175417516983774,40817810000004278284,10/9/2033,2-24193,Омелюшкин,Василий,Иванович,8/6/1990,1298690726,9/28/2025,+79736583722,Пополнение,5235.98,Отказ,POS16910,POS,Куса,"Куса, ул. Волгоградская, д. 17"
459271917,01/05/2020 22:32:12,57562356369798513976,40817810000001747507,10/2/2025,2-24193,Омелюшкин,Василий,Иванович,8/6/1990,1298690726,9/28/2025,+79736583722,Оплата,54169.19,Успешно,ATM45335,ATM,Донецк,"Донецк, ул. Возрождения, д. 23"
459271918,01/05/2020 22:34:24,58498408746617154614,40817810000006791913,8/23/2026,9-63975,Барецкий,Павел,Михаилович,10/19/1988,1741956980,2/10/2027,+79243925138,Оплата,18102.01,Успешно,POS85234,POS,Таганрог,"Таганрог, ул. Гришко Михаила, д. 75"
459271919,01/05/2020 22:36:41,45390808584423215715,40817810000007746435,7/15/2036,2-48299,Белохов,Михаил,Романович,10/19/1957,8778457371,2/14/2026,+79954610552,Пополнение,39814.74,Успешно,POS64475,POS,Вичуга,"Вичуга, ул. Котляревского, д. 100"
459271920,01/05/2020 22:39:18,44241777674607999340,40817810000006580853,10/6/2021,7-67401,Комартин,Валерий,Романович,3/12/1987,5614998719,3/10/2025,+79462161137,Пополнение,30474.56,Успешно,POS48933,POS,Красноармейск,"Красноармейск, ул. Нечуя-Левицкого, д. 9"
459271921,01/05/2020 22:40:14,46757323397253716615,40817810000003333188,8/12/2031,6-71621,Наранов,Антон,Андреевич,2/16/1978,3367869739,12/5/2028,+79985124886,Оплата,20595.35,Успешно,ATM87646,ATM,Кушва,"Кушва, ул. Мирная, д. 11"
459271922,01/05/2020 22:42:56,57098304044295512605,40817810000008808033,7/6/2025,2-16291,Петропуло,Андрей,Александрович,6/14/1995,6790274012,1/10/2025,+79614356238,Оплата,99273.15,Отказ,POS57136,POS,Ивантеевка,"Ивантеевка, ул. Подлесная, д. 60"
459271923,01/05/2020 22:43:49,51526260445031974496,40817810000002942453,12/10/2022,1-65344,Городиловский,Петр,Романович,5/20/1964,4593720565,4/6/2040,+79237254574,Пополнение,37108.35,Успешно,POS93205,POS,Поворино,"Поворино, ул. Примеровская, д. 50"
459271924,01/05/2020 22:45:40,49897015611596502156,40817810000009374816,3/18/2036,2-25611,Штыкашов,Дмитрий,Никитович,12/23/1968,1414936096,5/28/2022,+79919933977,Снятие,66732.86,Успешно,ATM93692,ATM,Кировград,"Кировград, ул. Кулибина, д. 38"
459271925,01/05/2020 22:48:10,55119674497431449092,40817810000006935890,11/25/2024,2-87664,Штыкашов,Александр,Дмитриевич,9/1/1951,7915924107,12/22/2034,+79585879616,Оплата,48207.13,Успешно,POS26342,POS,Гатчина,"Гатчина, ул. Оранская, д. 54"
459271926,01/05/2020 22:51:03,41490454704036785983,40817810000007097775,2/27/2032,1-85045,Гуляков,Кирилл,Петрович,9/18/1996,4783507057,1/8/2023,+79698158422,Оплата,25602.49,Успешно,POS98042,POS,Шарыпово,"Шарыпово, ул. Космонавтов, д. 22"
459271927,01/05/2020 22:53:26,53635405253164592459,40817810000004050228,5/9/2040,2-20333,Комартин,Иван,Константинович,9/27/1940,5450128465,7/12/2033,+79336632104,Оплата,17473.66,Успешно,ATM94002,ATM,Хадыженск,"Хадыженск, ул. Кленовая, д. 88"
459271928,01/05/2020 22:54:37,48074213262868237835,40817810000007514310,3/20/2028,2-64134,Велдин,Александр,Михаилович,6/22/1935,8521619473,8/2/2029,+79328601196,Снятие,67044.6,Успешно,POS85298,POS,Реж,"Реж, ул. Гористая, д. 56"
459271929,01/05/2020 22:55:28,44812791083827690517,40817810000005743375,8/18/2027,7-64059,Велдин,Павел,Дмитриевич,1/19/1953,5663227258,9/14/2038,+79670171749,Снятие,81467.12,Успешно,POS41732,POS,Тулун,"Тулун, ул. Житкова Бориса, д. 25"
459271930,01/05/2020 22:57:58,45049958637874746979,40817810000003749262,10/7/2027,2-87664,Штыкашов,Александр,Дмитриевич,9/1/1951,7915924107,12/22/2034,+79585879616,Оплата,15955.14,Отказ,ATM21750,ATM,Шиханы,"Шиханы, ул. Кулибина, д. 31"
459271931,01/05/2020 23:00:53,44413787954396383009,40817810000003216126,1/5/2037,5-21402,Ачентов,Николай,Кириллович,8/23/1947,3462335082,5/26/2028,+79143480318,Оплата,41649.01,Успешно,POS71096,POS,Михайловка,"Михайловка, ул. Кременчугская, д. 49"
459271932,01/05/2020 23:02:52,52346430804122071477,40817810000001353920,8/9/2035,4-44798,Бухарец,Сергей,Павлович,7/5/1932,7041310992,5/5/2038,+79390152955,Снятие,63705.8,Отказ,ATM69445,ATM,Олонец,"Олонец, ул. Вилковщина, д. 57"
459271933,01/05/2020 23:03:25,54686568978799281621,40817810000004549749,5/22/2029,3-17853,Чашко,Олег,Константинович,12/24/1950,2804082984,3/24/2024,+79583148809,Оплата,36516.53,Успешно,POS65199,POS,Губкинский,"Губкинский, ул. Гончарная, д. 21"
459271934,01/05/2020 23:06:00,49428762839493753674,40817810000008006206,5/22/2026,5-37951,Гладишкин,Никита,Валериевич,1/28/1930,3407932346,5/10/2029,+79556552427,Снятие,26346.91,Успешно,POS98042,POS,Шарыпово,"Шарыпово, ул. Космонавтов, д. 22"
459271935,01/05/2020 23:07:21,48108520115835237355,40817810000005968936,10/19/2025,7-36658,Омелюшкин,Дмитрий,Никитович,4/2/1970,3638974875,6/4/2037,+79818522382,Оплата,80941.68,Успешно,POS73362,POS,Верхний Уфалей,"Верхний Уфалей, ул. Друйская, д. 100"
459271936,01/05/2020 23:09:46,47778573627586540863,40817810000001100178,8/14/2033,2-87664,Штыкашов,Александр,Дмитриевич,9/1/1951,7915924107,12/22/2034,+79585879616,Пополнение,47794.12,Успешно,ATM69445,ATM,Олонец,"Олонец, ул. Вилковщина, д. 57"
459271937,01/05/2020 23:11:29,45524440271240420499,40817810000003362395,11/21/2022,1-24862,Барецкий,Олег,Олегович,6/6/2000,5142842911,12/28/2037,+79810391232,Пополнение,6924.09,Успешно,ATM45335,ATM,Донецк,"Донецк, ул. Возрождения, д. 23"
459271938,01/05/2020 23:12:15,54579801174388023238,40817810000009740839,11/24/2029,6-14693,Гладишкин,Александр,Михаилович,1/13/1996,7004798931,5/26/2035,+79239086361,Оплата,18946.9,Успешно,ATM72885,ATM,Куйбышев,"Куйбышев, ул. Херсонская, д. 93"
459271939,01/05/2020 23:14:04,57552324452244746919,40817810000002995967,6/28/2024,1-89825,Юнцов,Кирилл,Кириллович,7/5/1971,1952408369,8/4/2023,+79207942259,Пополнение,68053.27,Отказ,POS26342,POS,Гатчина,"Гатчина, ул. Оранская, д. 54"
459271940,01/05/2020 23:16:21,43480130371654733587,40817810000002099136,10/4/2035,7-67401,Комартин,Валерий,Романович,3/12/1987,5614998719,3/10/2025,+79462161137,Снятие,31932.67,Успешно,POS94350,POS,Уссурийск,"Уссурийск, ул. Остапа Вишний, д. 37"
459271941,01/05/2020 23:18:44,43882130493883267361,40817810000007250362,12/9/2020,5-51270,Петропуло,Николай,Владимирович,5/15/1994,6445270790,11/1/2037,+79886548801,Пополнение,55570.78,Успешно,ATM47348,ATM,Шенкурск,"Шенкурск, ул. Гражданская, д. 99"
459271942,01/05/2020 23:19:34,45123660097855903452,40817810000001445553,1/13/2034,6-16973,Барецкий,Павел,Александрович,1/11/1970,5243508487,11/18/2033,+79575705724,Снятие,53825.85,Отказ,ATM69445,ATM,Олонец,"Олонец, ул. Вилковщина, д. 57"
459271943,01/05/2020 23:21:12,47930309294088832108,40817810000001221030,3/20/2029,5-51270,Петропуло,Николай,Владимирович,5/15/1994,6445270790,11/1/2037,+79886548801,Пополнение,14861.25,Успешно,POS98042,POS,Шарыпово,"Шарыпово, ул. Космонавтов, д. 22"
459271944,01/05/2020 23:22:40,52441243369737596798,40817810000008931423,11/20/2026,2-25611,Штыкашов,Дмитрий,Никитович,12/23/1968,1414936096,5/28/2022,+79919933977,Снятие,74139.53,Успешно,ATM41209,ATM,Сольцы,"Сольцы, ул. Регенераторная, д. 21"
459271945,01/05/2020 23:23:14,49791799403031343168,40817810000008262793,7/6/2040,1-85045,Гуляков,Кирилл,Петрович,9/18/1996,4783507057,1/8/2023,+79698158422,Оплата,79037.84,Успешно,ATM48088,ATM,Чехов,"Чехов, ул. Трансформаторная, д. 64"
459271946,01/05/2020 23:25:50,56407951631155359375,40817810000002556839,8/17/2036,1-90795,Хандрамайло,Василий,Валериевич,6/1/1943,2706157349,2/5/2038,+79446131842,Снятие,72407.87,Успешно,POS76281,POS,Каменногорск,"Каменногорск, ул. Сумгаитская, д. 42"
459271947,01/05/2020 23:27:19,47510083545615404858,40817810000003909988,8/23/2037,5-21402,Ачентов,Николай,Кириллович,8/23/1947,3462335082,5/26/2028,+79143480318,Пополнение,60615.36,Успешно,POS55335,POS,Тула,"Тула, ул. Остапа Вишни, д. 59"
459271948,01/05/2020 23:30:01,44375555817820257057,40817810000003171753,8/3/2023,3-24355,Кеменев,Валерий,Кириллович,7/2/1960,6630310773,11/23/2037,+79814077106,Оплата,46375.44,Успешно,ATM21750,ATM,Шиханы,"Шиханы, ул. Кулибина, д. 31"
459271949,01/05/2020 23:32:42,44246817876076779001,40817810000003339422,12/21/2025,2-27755,Городиловский,Василий,Олегович,6/11/1998,6277406059,8/9/2034,+79982479830,Пополнение,79605.26,Успешно,POS35099,POS,Лобня,"Лобня, ул. Гало, д. 64"
459271950,01/05/2020 23:33:32,43778166604198951800,40817810000008887833,10/24/2034,8-33140,Ачентов,Антон,Дмитриевич,8/4/1960,6403074379,9/13/2030,+79458324907,Пополнение,60083.66,Успешно,POS26573,POS,Гусев,"Гусев, ул. Грицевца, д. 50"
459271951,01/05/2020 23:35:06,51070464108704324339,40817810000006016746,8/28/2024,1-67071,Омелюшкин,Никита,Евгеньевич,2/22/1984,5074120512,7/25/2036,+79599551193,Пополнение,61553.21,Успешно,POS33945,POS,Моздок,"Моздок, ул. Геофизиков, д. 48"
459271952,01/05/2020 23:37:19,49336947838464826501,40817810000006561310,8/14/2029,2-71408,Крок,Константин,Кириллович,7/14/1972,9219300114,1/15/2031,+79726351155,Снятие,26458.5,Отказ,ATM69445,ATM,Олонец,"Олонец, ул. Вилковщина, д. 57"
459271953,01/05/2020 23:39:37,51073574193964969350,40817810000004710572,11/11/2030,1-90795,Хандрамайло,Василий,Валериевич,6/1/1943,2706157349,2/5/2038,+79446131842,Пополнение,81242.51,Успешно,ATM72885,ATM,Куйбышев,"Куйбышев, ул. Херсонская, д. 93"
459271954,01/05/2020 23:40:45,48563553558829993838,40817810000005420668,8/4/2029,3-17853,Чашко,Олег,Константинович,12/24/1950,2804082984,3/24/2024,+79583148809,Оплата,69413.89,Отказ,ATM47348,ATM,Шенкурск,"Шенкурск, ул. Гражданская, д. 99"
459271955,01/05/2020 23:43:08,59954824871713725805,40817810000002580851,1/21/2027,9-73710,Манвелян,Игорь,Петрович,12/28/1991,2589442754,8/4/2034,+79661011475,Снятие,91672.76,Успешно,ATM48336,ATM,Лагань,"Лагань, ул. Старая Поляная, д. 1"
459271956,01/05/2020 23:45:07,41966747844436219198,40817810000004846189,4/11/2036,2-87664,Штыкашов,Александр,Дмитриевич,9/1/1951,7915924107,12/22/2034,+79585879616,Снятие,60771.75,Успешно,POS13643,POS,Бердск,"Бердск, ул. Кокчетавская, д. 79"
459271957,01/05/2020 23:47:19,57657590075878777105,40817810000001492576,6/11/2028,1-83806,Куратник,Валерий,Никитович,11/24/1946,2939202395,9/2/2021,+79564008708,Снятие,78793.94,Отказ,POS93205,POS,Поворино,"Поворино, ул. Примеровская, д. 50"
459271958,01/05/2020 23:49:41,56576381765210343330,40817810000003569102,2/6/2035,9-73710,Манвелян,Игорь,Петрович,12/28/1991,2589442754,8/4/2034,+79661011475,Пополнение,52207.88,Успешно,ATM50766,ATM,Зима,"Зима, ул. Лебедева-Кумача, д. 17"
459271959,01/05/2020 23:51:13,41386988069213236445,40817810000009963028,1/2/2031,8-94990,Поджарый,Павел,Александрович,6/24/1953,6437518744,12/2/2032,+79623080462,Оплата,64831.65,Успешно,ATM27913,ATM,Верхотурье,"Верхотурье, ул. Эстакадная, д. 44"
459271960,01/05/2020 23:53:40,43647149504849907260,40817810000008498011,11/7/2034,5-17875,Барецкий,Андрей,Владимирович,2/5/1989,4750296809,10/21/2032,+79733608401,Снятие,11174.19,Успешно,ATM17215,ATM,Чита,"Чита, ул. Газовая, д. 92"
459271961,01/05/2020 23:54:41,47711109293248987223,40817810000004522853,4/17/2026,9-98099,Городиловский,Михаил,Антонович,1/17/1974,8307742530,10/8/2022,+79211450416,Пополнение,21891.67,Успешно,ATM61912,ATM,Котлас,"Котлас, ул. Извозная, д. 62"
459271962,01/05/2020 23:56:42,58287969048597193522,40817810000004533434,12/27/2025,3-70498,Барецкий,Петр,Олегович,2/15/1988,4816021015,10/22/2034,+79892519224,Оплата,80297.34,Отказ,ATM48088,ATM,Чехов,"Чехов, ул. Трансформаторная, д. 64"
459271963,01/05/2020 23:58:55,46371830837060927776,40817810000005998064,9/1/2032,5-21402,Ачентов,Николай,Кириллович,8/23/1947,3462335082,5/26/2028,+79143480318,Оплата,72366.93,Успешно,POS66062,POS,Первомайск,"Первомайск, ул. Стадионная, д. 52"
459271964,02/05/2020 00:00:53,56311091575218275361,40817810000008533673,3/9/2037,4-72043,Гуляков,Евгений,Константинович,8/15/1989,3354134791,6/24/2021,+79953939977,Снятие,2069.54,Отказ,ATM47348,ATM,Шенкурск,"Шенкурск, ул. Гражданская, д. 99"
459271965,02/05/2020 00:01:53,51486111671808348521,40817810000001171337,5/16/2027,7-26115,Кеменев,Антон,Евгеньевич,3/27/1956,3830198779,10/15/2032,+79873860428,Снятие,71142.6,Успешно,POS11310,POS,Пласт,"Пласт, ул. Чайлытко, д. 46"
459271966,02/05/2020 00:04:09,45876047726648930553,40817810000007289858,1/11/2034,6-13938,Наранов,Константин,Иванович,12/14/1948,2023060665,5/25/2029,+79729384491,Оплата,99026.61,Успешно,ATM75799,ATM,Нижний Новгород,"Нижний Новгород, ул. Короленковская, д. 5"
459271967,02/05/2020 00:05:07,52177888689089484303,40817810000001632199,6/14/2024,3-35581,Чашко,Кирилл,Павлович,8/1/1983,3981050503,12/27/2026,+79846204746,Пополнение,12140.51,Отказ,POS45568,POS,Питкяранта,"Питкяранта, ул. Кубанская, д. 31"
459271968,02/05/2020 00:06:48,54472687455496530325,40817810000004369002,11/23/2022,5-66035,Сноркин,Павел,Олегович,12/20/1962,8550980625,11/20/2033,+79618054901,Снятие,27591.67,Успешно,POS65199,POS,Губкинский,"Губкинский, ул. Гончарная, д. 21"
459271969,02/05/2020 00:09:40,55703684498143690583,40817810000004356588,9/8/2036,3-72647,Крок,Константин,Иванович,11/19/1930,7449819770,11/1/2033,+79767935690,Оплата,40297.26,Отказ,POS75616,POS,Пустошка,"Пустошка, ул. Цюрупинская, д. 78"
459271970,02/05/2020 00:11:37,52356278262192374762,40817810000002988865,6/4/2029,1-90795,Хандрамайло,Василий,Валериевич,6/1/1943,2706157349,2/5/2038,+79446131842,Пополнение,26291.43,Отказ,POS81772,POS,Кузнецк,"Кузнецк, ул. Халтурина, д. 73"
459271971,02/05/2020 00:13:33,48340080807763451208,40817810000005861898,7/28/2025,1-65344,Городиловский,Петр,Романович,5/20/1964,4593720565,4/6/2040,+79237254574,Снятие,46686.14,Успешно,ATM69537,ATM,Пионерский,"Пионерский, ул. Осенняя, д. 79"
459271972,02/05/2020 00:14:55,47975013854210520543,40817810000003052666,2/8/2039,2-61884,Гуляков,Василий,Васильевич,2/24/1997,4581135200,11/26/2024,+79497212935,Пополнение,2442.93,Успешно,POS60871,POS,Гороховец,"Гороховец, ул. Народовластия, д. 69"
459271973,02/05/2020 00:15:37,43556343298317807553,40817810000003891259,10/13/2028,2-37437,Рубахов,Никита,Михаилович,5/20/1977,1817664821,9/15/2024,+79463620365,Оплата,47135.96,Успешно,POS64475,POS,Вичуга,"Вичуга, ул. Котляревского, д. 100"
459271974,02/05/2020 00:16:56,52872835514133252431,40817810000008798687,5/26/2023,8-96510,Городиловский,Владимир,Сергеевич,12/6/1957,7909208960,9/9/2033,+79593567861,Снятие,65108.6,Успешно,ATM16730,ATM,Черкесск,"Черкесск, ул. Гинтовта, д. 56"
459271975,02/05/2020 00:17:43,46012355388916390602,40817810000002064115,2/11/2039,4-87130,Ачентов,Владимир,Петрович,2/26/1932,3526501586,11/2/2032,+79575633581,Оплата,7615.24,Успешно,POS59542,POS,Луза,"Луза, ул. Крайняя, д. 88"
459271976,02/05/2020 00:18:25,57356496182168242459,40817810000005753651,6/11/2027,1-98207,Пудков,Олег,Иванович,4/17/1970,4249433646,7/13/2040,+79191440029,Пополнение,93295.61,Успешно,POS94350,POS,Уссурийск,"Уссурийск, ул. Остапа Вишний, д. 37"
459271977,02/05/2020 00:20:03,47087093847739776344,40817810000006092016,9/8/2028,1-89825,Юнцов,Кирилл,Кириллович,7/5/1971,1952408369,8/4/2023,+79207942259,Оплата,96052.23,Успешно,ATM19940,ATM,Кола,"Кола, ул. Загородная, д. 17"
459271978,02/05/2020 00:21:26,53275486074070277091,40817810000006233851,2/3/2027,8-39512,Манвелян,Николай,Павлович,6/8/1953,4221537287,10/22/2024,+79539068761,Снятие,89433.65,Успешно,ATM63726,ATM,Саки,"Саки, ул. Нефтяная, д. 64"
459271979,02/05/2020 00:22:52,46371830837060927776,40817810000005998064,9/1/2032,5-21402,Ачентов,Николай,Кириллович,8/23/1947,3462335082,5/26/2028,+79143480318,Оплата,72366.93,Успешно,POS31141,POS,Лениногорск,"Лениногорск, ул. Базисная 2-ая, д. 71"
459271980,02/05/2020 00:25:26,52939747473721146681,40817810000004610438,1/19/2036,7-67401,Комартин,Валерий,Романович,3/12/1987,5614998719,3/10/2025,+79462161137,Оплата,88220.28,Отказ,POS89498,POS,Вяземский,"Вяземский, ул. Витавская, д. 51"
459271981,02/05/2020 00:27:08,59379569323945323727,40817810000003800089,9/18/2031,3-17853,Чашко,Олег,Константинович,12/24/1950,2804082984,3/24/2024,+79583148809,Пополнение,38460,Отказ,ATM98530,ATM,Усолье-Сибирское,"Усолье-Сибирское, ул. Рудаковская, д. 1"
459271982,02/05/2020 00:27:42,51726727769276422008,40817810000008193591,3/19/2038,2-64134,Велдин,Александр,Михаилович,6/22/1935,8521619473,8/2/2029,+79328601196,Оплата,16331.71,Успешно,ATM88065,ATM,Обоянь,"Обоянь, ул. Тологай, д. 10"
459271983,02/05/2020 00:28:28,45322017372311197174,40817810000008318889,6/10/2032,1-90795,Хандрамайло,Василий,Валериевич,6/1/1943,2706157349,2/5/2038,+79446131842,Снятие,69856.56,Успешно,ATM47348,ATM,Шенкурск,"Шенкурск, ул. Гражданская, д. 99"
459271984,02/05/2020 00:29:48,53533022808553449695,40817810000003207000,6/4/2040,2-20333,Комартин,Иван,Константинович,9/27/1940,5450128465,7/12/2033,+79336632104,Снятие,2581.67,Успешно,ATM89221,ATM,Кострома,"Кострома, ул. Мира, д. 51"
459271985,02/05/2020 00:31:39,42619818885775086792,40817810000008131857,8/17/2027,4-72043,Гуляков,Евгений,Константинович,8/15/1989,3354134791,6/24/2021,+79953939977,Пополнение,12854.41,Успешно,ATM94002,ATM,Хадыженск,"Хадыженск, ул. Кленовая, д. 88"
459271986,02/05/2020 00:33:12,41494480944129669454,40817810000009722308,2/17/2036,2-48299,Белохов,Михаил,Романович,10/19/1957,8778457371,2/14/2026,+79954610552,Снятие,31597.14,Успешно,ATM29484,ATM,Похвистнево,"Похвистнево, ул. Некрасовская, д. 87"
459271987,02/05/2020 00:34:53,46367534046582015431,40817810000003750157,1/8/2024,6-60366,Гладишкин,Роман,Сергеевич,11/9/1952,2327881587,4/27/2031,+79214630163,Оплата,96583.94,Отказ,POS85298,POS,Реж,"Реж, ул. Гористая, д. 56"
